run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,pit_margin,14244.75,59.0,44.95570611174057
stage_c_forward,recovery,pit_margin,14610.0,60.0,44.97572976181481
stage_c_forward,recovery,pit_margin,14975.25,61.0,44.99354271666746
stage_c_forward,recovery,pit_margin,15340.5,62.0,45.00939347135664
stage_c_forward,recovery,pit_margin,15705.75,63.0,45.02350214581161
stage_c_forward,recovery,pit_margin,16071.0,64.0,45.03605514414085
stage_c_forward,recovery,pit_margin,16436.25,65.0,45.047222145708815
stage_c_forward,recovery,pit_margin,16801.5,66.0,45.05716522081578
stage_c_forward,recovery,pit_margin,17166.75,67.0,45.06600933414136
stage_c_forward,recovery,pit_margin,17532.0,68.0,45.07386597777795
stage_c_forward,recovery,pit_margin,17897.25,69.0,45.08087196185016
stage_c_forward,recovery,pit_margin,18262.5,70.0,45.08711084388784
stage_c_forward,recovery,pit_margin,18627.75,71.0,45.09265962871719
stage_c_forward,recovery,pit_margin,18993.0,72.0,45.097599705528566
stage_c_forward,recovery,pit_margin,19358.25,73.0,45.10199375399446
stage_c_forward,recovery,pit_margin,19723.5,74.0,45.10590246987541
stage_c_forward,recovery,pit_margin,20088.75,75.0,45.10937810310306
stage_c_forward,recovery,pit_margin,20454.0,76.0,45.11245330697449
stage_c_forward,recovery,pit_margin,20819.25,77.0,45.11521081521001
stage_c_forward,recovery,pit_margin,21184.5,78.0,45.11767123685323
stage_c_forward,recovery,pit_margin,21549.75,79.0,45.119857166076244
stage_c_forward,recovery,pit_margin,21915.0,80.0,45.12179973553063
stage_c_forward,recovery,pit_margin,22280.25,81.0,45.123516434080315
stage_c_forward,recovery,pit_margin,22645.5,82.0,45.12504934575796
stage_c_forward,recovery,pit_margin,23010.75,83.0,45.126421335535596
stage_c_forward,recovery,pit_margin,23376.0,84.0,45.12763766075676
stage_c_forward,recovery,pit_margin,23741.25,85.0,45.12872237416532
stage_c_forward,recovery,pit_margin,24106.5,86.0,45.12968203895635
stage_c_forward,recovery,pit_margin,24471.75,87.0,45.1305322867235
stage_c_forward,recovery,pit_margin,24837.0,88.0,45.13129222650061
stage_c_forward,recovery,pit_margin,25202.25,89.0,45.13197324127847
stage_c_forward,recovery,pit_margin,25567.5,90.0,45.13257978281391
stage_c_forward,recovery,pit_margin,25932.75,91.0,45.13312074372391
stage_c_forward,recovery,pit_margin,26298.0,92.0,45.13359608916846
stage_c_forward,recovery,pit_margin,26663.25,93.0,45.13402326412967
stage_c_forward,recovery,pit_margin,27028.5,94.0,45.13439612494076
stage_c_forward,recovery,pit_margin,27393.75,95.0,45.13473731861833
stage_c_forward,recovery,pit_margin,27759.0,96.0,45.13502746879095
stage_c_forward,recovery,pit_margin,28124.25,97.0,45.135294380149176
stage_c_forward,recovery,pit_margin,28489.5,98.0,45.13553375579187
stage_c_forward,recovery,pit_margin,28854.75,99.0,45.135741412412
stage_c_forward,recovery,pit_margin,29220.0,100.0,45.13593720119476
stage_c_forward,recovery,pit_margin,29585.25,101.0,45.136104493860934
stage_c_forward,recovery,pit_margin,29950.5,102.0,45.13625190131551
stage_c_forward,recovery,pit_margin,30315.75,103.0,45.1363763723015
stage_c_forward,recovery,pit_margin,30681.0,104.0,45.13650546573407
stage_c_forward,recovery,pit_margin,31046.25,105.0,45.136624985096
stage_c_forward,recovery,pit_margin,31411.5,106.0,45.13669102397466
stage_c_forward,recovery,pit_margin,31776.75,107.0,45.136806262805095
stage_c_forward,recovery,pit_margin,32142.0,108.0,45.13683356481304
stage_c_forward,recovery,pit_margin,32507.25,109.0,45.13692213339949
stage_c_forward,recovery,pit_margin,32872.5,110.0,45.13692514067446
stage_c_forward,recovery,pit_margin,33237.75,111.0,45.13699089287942
stage_c_forward,recovery,pit_margin,33603.0,112.0,45.13707341473916
stage_c_forward,recovery,pit_margin,33968.25,113.0,45.13707305141727
stage_c_forward,recovery,pit_margin,34333.5,114.0,45.137113765752076
stage_c_forward,recovery,pit_margin,34698.75,115.0,45.137164890513894
stage_c_forward,recovery,pit_margin,35064.0,116.0,45.1371835173216
stage_c_forward,recovery,pit_margin,35429.25,117.0,45.1371850228742
stage_c_forward,recovery,pit_margin,35794.5,118.0,45.13721730543712
stage_c_forward,recovery,pit_margin,36159.75,119.0,45.13721745319299
stage_c_forward,recovery,pit_margin,36525.0,120.0,45.13722861867698
stage_c_forward,predevelopment,receptor,1.0,0.0027378507871321013,41.68539611702899
stage_c_forward,ops_stage_1,receptor,365.25,1.0,41.61631060706392
stage_c_forward,ops_stage_1,receptor,730.5,2.0,41.56012602111291
stage_c_forward,ops_stage_1,receptor,1095.75,3.0,41.519877392890336
stage_c_forward,ops_stage_1,receptor,1461.0,4.0,41.490175723980975
