run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,pit_margin,27028.5,94.0,45.86938610834378
stage_c_forward,recovery,pit_margin,27393.75,95.0,45.869946400012935
stage_c_forward,recovery,pit_margin,27759.0,96.0,45.870450928402406
stage_c_forward,recovery,pit_margin,28124.25,97.0,45.8709008229854
stage_c_forward,recovery,pit_margin,28489.5,98.0,45.87129427233432
stage_c_forward,recovery,pit_margin,28854.75,99.0,45.87166316289548
stage_c_forward,recovery,pit_margin,29220.0,100.0,45.87198885791489
stage_c_forward,recovery,pit_margin,29585.25,101.0,45.87227392383733
stage_c_forward,recovery,pit_margin,29950.5,102.0,45.8725394558376
stage_c_forward,recovery,pit_margin,30315.75,103.0,45.87277557292777
stage_c_forward,recovery,pit_margin,30681.0,104.0,45.872985459444116
stage_c_forward,recovery,pit_margin,31046.25,105.0,45.873172942883734
stage_c_forward,recovery,pit_margin,31411.5,106.0,45.87333780688323
stage_c_forward,recovery,pit_margin,31776.75,107.0,45.873489971563345
stage_c_forward,recovery,pit_margin,32142.0,108.0,45.873623945832776
stage_c_forward,recovery,pit_margin,32507.25,109.0,45.87374272730473
stage_c_forward,recovery,pit_margin,32872.5,110.0,45.87385106238561
stage_c_forward,recovery,pit_margin,33237.75,111.0,45.87394685406343
stage_c_forward,recovery,pit_margin,33603.0,112.0,45.874034394465184
stage_c_forward,recovery,pit_margin,33968.25,113.0,45.874111789949104
stage_c_forward,recovery,pit_margin,34333.5,114.0,45.874182597063204
stage_c_forward,recovery,pit_margin,34698.75,115.0,45.87423511459815
stage_c_forward,recovery,pit_margin,35064.0,116.0,45.87430270704831
stage_c_forward,recovery,pit_margin,35429.25,117.0,45.87436527184692
stage_c_forward,recovery,pit_margin,35794.5,118.0,45.874382809089624
stage_c_forward,recovery,pit_margin,36159.75,119.0,45.87443097659358
stage_c_forward,recovery,pit_margin,36525.0,120.0,45.87450224135069
stage_c_forward,predevelopment,receptor,1.0,0.0027378507871321013,41.69589165168522
stage_c_forward,ops_stage_1,receptor,365.25,1.0,41.668849042996385
stage_c_forward,ops_stage_1,receptor,730.5,2.0,41.632512107077204
stage_c_forward,ops_stage_1,receptor,1095.75,3.0,41.597551141914
stage_c_forward,ops_stage_1,receptor,1461.0,4.0,41.56695705804962
stage_c_forward,ops_stage_1,receptor,1826.25,5.0,41.54078586197962
stage_c_forward,ops_stage_2,receptor,365.25,6.0,41.46153146760283
stage_c_forward,ops_stage_2,receptor,730.5,7.0,41.36908278091211
stage_c_forward,ops_stage_2,receptor,1095.75,8.0,41.285071142855976
stage_c_forward,ops_stage_2,receptor,1461.0,9.0,41.21346495591655
stage_c_forward,ops_stage_2,receptor,1826.25,10.0,41.15269445851215
stage_c_forward,ops_stage_3,receptor,365.25,11.0,41.06317206305118
stage_c_forward,ops_stage_3,receptor,730.5,12.0,40.971368892788064
stage_c_forward,ops_stage_3,receptor,1095.75,13.0,40.890542503059855
stage_c_forward,ops_stage_3,receptor,1461.0,14.0,40.8217445235948
stage_c_forward,ops_stage_3,receptor,1826.25,15.0,40.76399706870658
